# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  2.665219202956E-001  4.100070500102E-003  8.188248349685E-001  1.063228335947E+000 -8.884838560768E+000
  2.706444712976E-001  4.145107306769E-003  8.231331030688E-001  1.027003907134E+000 -8.689669067742E+000
  2.748122876832E-001  4.190602439283E-003  8.273385558524E-001  9.911906422253E-001 -8.496671843442E+000
  2.790258313137E-001  4.236562988450E-003  8.314401238660E-001  9.557930129827E-001 -8.305878335166E+000
  2.832855712010E-001  4.282996164587E-003  8.354367703162E-001  9.208152672265E-001 -8.117318573398E+000
  2.875919836279E-001  4.329909300005E-003  8.393274911760E-001  8.862614275809E-001 -7.931021148277E+000
  2.919455522717E-001  4.377309851548E-003  8.431113152656E-001  8.521352904421E-001 -7.747013187466E+000
  2.963467683296E-001  4.425205403192E-003  8.467873043078E-001  8.184404251739E-001 -7.565320335492E+000
  3.007961306479E-001  4.473603668706E-003  8.503545529568E-001  7.851801735351E-001 -7.385966734593E+000
  3.052941458522E-001  4.522512494374E-003  8.538121888018E-001  7.523576493435E-001 -7.208975007144E+000
  3.098413284823E-001  4.571939861783E-003  8.571593723442E-001  7.199757383787E-001 -7.034366239692E+000
  3.144382011281E-001  4.621893890671E-003  8.603952969503E-001  6.880370985272E-001 -6.862159968668E+000
  3.190852945695E-001  4.672382841850E-003  8.635191887774E-001  6.565441601734E-001 -6.692374167820E+000
  3.237831479192E-001  4.723415120192E-003  8.665303066756E-001  6.254991268380E-001 -6.525025237403E+000
  3.285323087679E-001  4.774999277691E-003  8.694279420653E-001  5.949039760660E-001 -6.360127995181E+000
  3.333333333333E-001  4.827144016591E-003  8.722114187894E-001  5.647604605662E-001 -6.197695669279E+000
  3.381867866117E-001  4.879858192602E-003  8.748800929429E-001  5.350701096028E-001 -6.037739892916E+000
  3.430932425333E-001  4.933150818173E-003  8.774333526782E-001  5.058342306399E-001 -5.880270701074E+000
  3.480532841203E-001  4.987031065868E-003  8.798706179885E-001  4.770539112396E-001 -5.725296529110E+000
  3.530675036492E-001  5.041508271801E-003  8.821913404693E-001  4.487300212128E-001 -5.572824213366E+000
  3.581365028158E-001  5.096591939172E-003  8.843950030582E-001  4.208632150211E-001 -5.422858993792E+000
  3.632608929041E-001  5.152291741875E-003  8.864811197552E-001  3.934539344307E-001 -5.275404518597E+000
  3.684412949588E-001  5.208617528209E-003  8.884492353226E-001  3.665024114137E-001 -5.130462850974E+000
  3.736783399619E-001  5.265579324662E-003  8.902989249670E-001  3.400086712959E-001 -4.988034477888E+000
  3.789726690123E-001  5.323187339805E-003  8.920297940042E-001  3.139725361483E-001 -4.848118320955E+000
  3.843249335105E-001  5.381451968273E-003  8.936414775068E-001  2.883936284166E-001 -4.710711749420E+000
  3.897357953460E-001  5.440383794842E-003  8.951336399377E-001  2.632713747875E-001 -4.575810595232E+000
  3.952059270903E-001  5.499993598618E-003  8.965059747688E-001  2.386050102839E-001 -4.443409170224E+000
  4.007360121927E-001  5.560292357317E-003  8.977582040877E-001  2.143935825859E-001 -4.313500285388E+000
  4.063267451812E-001  5.621291251662E-003  8.988900781931E-001  1.906359565701E-001 -4.186075272242E+000
  4.119788318683E-001  5.683001669888E-003  8.999013751800E-001  1.673308190610E-001 -4.061124006272E+000
  4.176929895600E-001  5.745435212354E-003  9.007919005172E-001  1.444766837874E-001 -3.938634932433E+000
  4.234699472710E-001  5.808603696282E-003  9.015614866179E-001  1.220718965350E-001 -3.818595092688E+000
  4.293104459435E-001  5.872519160606E-003  9.022099924049E-001  1.001146404881E-001 -3.700990155553E+000
  4.352152386716E-001  5.937193870949E-003  9.027373028733E-001  7.860294174903E-002 -3.585804447621E+000
  4.411850909306E-001  6.002640324729E-003  9.031433286501E-001  5.753467502810E-002 -3.473020987028E+000
  4.472207808110E-001  6.068871256391E-003  9.034280055558E-001  3.690756949098E-002 -3.362621518809E+000
  4.533230992589E-001  6.135899642772E-003  9.035912941665E-001  1.671921475447E-002 -3.254586552112E+000
  4.594928503202E-001  6.203738708611E-003  9.036331793803E-001 -3.032932982142E-003 -3.148895399200E+000
  4.657308513924E-001  6.272401932198E-003  9.035536699900E-001 -2.235154468188E-002 -3.045526216202E+000
  4.720379334802E-001  6.341903051163E-003  9.033527982630E-001 -4.123941210407E-002 -2.944456045528E+000
  4.784149414579E-001  6.412256068427E-003  9.030306195308E-001 -5.969944134081E-002 -2.845660859904E+000
  4.848627343381E-001  6.483475258298E-003  9.025872117907E-001 -7.773464626986E-002 -2.749115607929E+000
  4.913821855461E-001  6.555575172733E-003  9.020226753213E-001 -9.534814193827E-002 -2.654794261096E+000
  4.979741832006E-001  6.628570647764E-003  9.013371323131E-001 -1.125431378918E-001 -2.562669862182E+000
  5.046396304008E-001  6.702476810086E-003  9.005307265173E-001 -1.293229314654E-001 -2.472714574921E+000
  5.113794455212E-001  6.777309083830E-003  8.996036229150E-001 -1.456909010503E-001 -2.384899734870E+000
  5.181945625116E-001  6.853083197508E-003  8.985560074074E-001 -1.616504993549E-001 -2.299195901365E+000
  5.250859312060E-001  6.929815191146E-003  8.973880865306E-001 -1.772052466736E-001 -2.215572910464E+000
  5.320545176366E-001  7.007521423604E-003  8.961000871955E-001 -1.923587241841E-001 -2.133999928782E+000
  5.391013043575E-001  7.086218580100E-003  8.946922564566E-001 -2.071145672862E-001 -2.054445508090E+000
  5.462272907741E-001  7.165923679926E-003  8.931648613097E-001 -2.214764590029E-001 -1.976877640569E+000
  5.534334934816E-001  7.246654084380E-003  8.915181885216E-001 -2.354481234591E-001 -1.901263814613E+000
  5.607209466109E-001  7.328427504912E-003  8.897525444932E-001 -2.490333194563E-001 -1.827571071034E+000
  5.680907021827E-001  7.411262011483E-003  8.878682551577E-001 -2.622358341612E-001 -1.755766059564E+000
  5.755438304707E-001  7.495176041166E-003  8.858656659158E-001 -2.750594769261E-001 -1.685815095519E+000
  5.830814203728E-001  7.580188406970E-003  8.837451416090E-001 -2.875080732578E-001 -1.617684216488E+000
  5.907045797917E-001  7.666318306912E-003  8.815070665333E-001 -2.995854589539E-001 -1.551339238921E+000
  5.984144360243E-001  7.753585333338E-003  8.791518444936E-001 -3.112954744228E-001 -1.486745814480E+000
  6.062121361613E-001  7.842009482502E-003  8.766798989011E-001 -3.226419592060E-001 -1.423869486009E+000
  6.140988474955E-001  7.931611164409E-003  8.740916729142E-001 -3.336287467182E-001 -1.362675742989E+000
  6.220757579409E-001  8.022411212936E-003  8.713876296240E-001 -3.442596592222E-001 -1.303130076347E+000
  6.301440764614E-001  8.114430896230E-003  8.685682522853E-001 -3.545385030563E-001 -1.245198032463E+000
  6.383050335109E-001  8.207691927403E-003  8.656340445941E-001 -3.644690641267E-001 -1.188845266250E+000
  6.465598814833E-001  8.302216475524E-003  8.625855310111E-001 -3.740551036833E-001 -1.134037593161E+000
  6.549098951744E-001  8.398027176926E-003  8.594232571336E-001 -3.833003543914E-001 -1.080741039988E+000
  6.633563722545E-001  8.495147146827E-003  8.561477901128E-001 -3.922085167131E-001 -1.028921894318E+000
  6.719006337539E-001  8.593599991288E-003  8.527597191203E-001 -4.007832556118E-001 -9.785467525085E-001
  6.805440245593E-001  8.693409819506E-003  8.492596558601E-001 -4.090281975928E-001 -9.295825660575E-001
  6.892879139233E-001  8.794601256469E-003  8.456482351276E-001 -4.169469280882E-001 -8.819966862302E-001
  6.981336959871E-001  8.897199455961E-003  8.419261154151E-001 -4.245429891999E-001 -8.357569068286E-001
  7.070827903152E-001  9.001230113956E-003  8.380939795611E-001 -4.318198778062E-001 -7.908315049774E-001
  7.161366424455E-001  9.106719482390E-003  8.341525354445E-001 -4.387810440434E-001 -7.471892798119E-001
