# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  5.181945625116E-001  6.853083197508E-003  1.254981566468E-001  1.127432681020E-001 -2.780225198306E-001
  5.250859312060E-001  6.929815191146E-003  1.262685427499E-001  1.108414122811E-001 -2.739466295106E-001
  5.320545176366E-001  7.007521423604E-003  1.270343318943E-001  1.089464719517E-001 -2.699212467228E-001
  5.391013043575E-001  7.086218580100E-003  1.277953857828E-001  1.070584605036E-001 -2.659443971499E-001
  5.462272907741E-001  7.165923679926E-003  1.285515640850E-001  1.051774010682E-001 -2.620141225757E-001
  5.534334934816E-001  7.246654084380E-003  1.293027244636E-001  1.033033269045E-001 -2.581284843233E-001
  5.607209466109E-001  7.328427504912E-003  1.300487226077E-001  1.014362817686E-001 -2.542855667048E-001
  5.680907021827E-001  7.411262011483E-003  1.307894122713E-001  9.957632026649E-002 -2.504834804767E-001
  5.755438304707E-001  7.495176041166E-003  1.315246453181E-001  9.772350818758E-002 -2.467203662945E-001
  5.830814203728E-001  7.580188406970E-003  1.322542717731E-001  9.587792281787E-002 -2.429943981601E-001
  5.907045797917E-001  7.666318306912E-003  1.329781398802E-001  9.403965323142E-002 -2.393037868541E-001
  5.984144360243E-001  7.753585333338E-003  1.336960961667E-001  9.220880055818E-002 -2.356467833476E-001
  6.062121361613E-001  7.842009482502E-003  1.344079855149E-001  9.038547822691E-002 -2.320216821850E-001
  6.140988474955E-001  7.931611164409E-003  1.351136512404E-001  8.856981218137E-002 -2.284268248304E-001
  6.220757579409E-001  8.022411212936E-003  1.358129351774E-001  8.676194106840E-002 -2.248606029699E-001
  6.301440764614E-001  8.114430896230E-003  1.365056777718E-001  8.496201639619E-002 -2.213214617617E-001
  6.383050335109E-001  8.207691927403E-003  1.371917181806E-001  8.317020266112E-002 -2.178079030263E-001
  6.465598814833E-001  8.302216475524E-003  1.378708943801E-001  8.138667744172E-002 -2.143184883671E-001
  6.549098951744E-001  8.398027176926E-003  1.385430432802E-001  7.961163145802E-002 -2.108518422138E-001
  6.633563722545E-001  8.495147146827E-003  1.392080008467E-001  7.784526859490E-002 -2.074066547796E-001
  6.719006337539E-001  8.593599991288E-003  1.398656022314E-001  7.608780588773E-002 -2.039816849229E-001
  6.805440245593E-001  8.693409819506E-003  1.405156819091E-001  7.433947346901E-002 -2.005757629047E-001
  6.892879139233E-001  8.794601256469E-003  1.411580738224E-001  7.260051447438E-002 -1.971877930316E-001
  6.981336959871E-001  8.897199455961E-003  1.417926115338E-001  7.087118490664E-002 -1.938167561767E-001
  7.070827903152E-001  9.001230113956E-003  1.424191283847E-001  6.915175345648E-002 -1.904617121674E-001
  7.161366424455E-001  9.106719482390E-003  1.430374576621E-001  6.744250127849E-002 -1.871218020306E-001
